3	14	2108
3	15	2001
3	16	1962
3	17	1947
3	18	2013
3	19	1985
3	20	1996
3	21	2042
3	22	1997
3	23	1997
3	24	1951
3	25	2052
3	26	1931
3	27	1942
3	28	1914
3	29	1977
3	30	1955
3	31	1990
3	32	1942
3	33	2079
3	34	1929
3	35	1925
3	36	1929
3	37	1900
3	38	1873
3	39	1787
3	40	1866
3	41	1850
3	42	1926
3	43	1860
3	44	1935
3	45	1789
3	46	1819
3	47	1769
3	48	1810
3	49	1830
3	50	1797
3	51	1784
3	52	1755
3	53	1808
3	54	1737
3	55	1783
3	56	1802
3	57	1749
3	58	1700
3	59	1742
4	0	1680
4	1	1634
4	2	1658
4	3	1679
4	4	1659
4	5	1743
4	6	1636
4	7	1643
4	8	1682
4	9	1716
4	10	1658
4	11	1672
4	12	1670
4	13	1645
4	14	1692
4	15	1645
4	16	1585
4	17	1715
4	18	1677
4	19	1697
4	20	1622
4	21	1618
4	22	1676
4	23	1748
4	24	1731
4	25	1650
4	26	1680
4	27	1661
4	28	1661
4	29	1646
4	30	1681
4	31	1687
4	32	1673
4	33	1573
4	34	1629
4	35	1680
4	36	1567
4	37	1608
4	38	1527
4	39	1616
4	40	1595
4	41	1492
4	42	1537
4	43	1481
4	44	1504
4	45	1523
4	46	1519
4	47	1427
4	48	1522
4	49	1437
4	50	1465
4	51	1482
4	52	1456
4	53	1452
4	54	1467
4	55	1438
4	56	1456
4	57	1468
4	58	1494
4	59	1442
5	0	1366
5	1	1381
5	2	1297
5	3	1327
5	4	1282
5	5	1288
5	6	1163
5	7	1266
5	8	1254
5	9	1252
5	10	1251
5	11	1256
5	12	1244
5	13	1257
5	14	1251
5	15	1179
5	16	1150
5	17	1205
5	18	1232
5	19	1302
5	20	1207
5	21	1175
5	22	1192
5	23	1237
5	24	1183
5	25	1173
5	26	1226
5	27	1224
5	28	1216
5	29	1211
5	30	1159
5	31	1208
5	32	1122
5	33	1204
5	34	1177
5	35	1112
5	36	1078
5	37	1069
5	38	1096
5	39	1056
5	40	1043
5	41	1087
5	42	1095
5	43	1108
5	44	1077
5	45	1077
5	46	1016
5	47	1044
5	48	1069
5	49	1077
5	50	1041
5	51	1019
5	52	1005
5	53	1001
5	54	955
5	55	1023
5	56	1034
5	57	970
5	58	987
5	59	1058
6	0	989
6	1	941
6	2	964
6	3	967
6	4	968
6	5	863
6	6	943
6	7	906
6	8	881
6	9	959
6	10	852
6	11	834
6	12	906
6	13	870
6	14	897
6	15	906
6	16	900
6	17	923
6	18	905
6	19	927
6	20	924
6	21	880
6	22	831
6	23	875
6	24	867
6	25	850
6	26	903
6	27	845
6	28	856
6	29	798
6	30	869
6	31	834
6	32	873
6	33	812
6	34	823
6	35	814
6	36	783
6	37	767
6	38	810
6	39	802
6	40	820
6	41	823
6	42	742
6	43	740
6	44	811
6	45	775
6	46	794
6	47	797
6	48	777
6	49	765
6	50	739
6	51	799
6	52	796
6	53	813
6	54	767
6	55	744
6	56	769
6	57	797
6	58	744
6	59	750
7	0	728
7	1	753
7	2	703
7	3	696
7	4	729
7	5	689
7	6	721
7	7	724
7	8	687
7	9	693
7	10	762
7	11	708
7	12	744
7	13	755
7	14	689
7	15	732
7	16	748
7	17	713
7	18	772
7	19	676
7	20	660
7	21	704
7	22	648
7	23	684
7	24	655
7	25	588
7	26	652
7	27	594
7	28	686
7	29	618
7	30	657
7	31	633
7	32	644
7	33	628
7	34	693
7	35	648
7	36	622
7	37	666
7	38	630
7	39	617
7	40	591
7	41	627
7	42	596
7	43	596
7	44	530
7	45	572
7	46	571
7	47	615
7	48	585
7	49	545
7	50	580
7	51	567
7	52	558
7	53	529
7	54	535
7	55	552
7	56	574
7	57	548
7	58	528
7	59	543
8	0	565
8	1	523
8	2	537
8	3	490
8	4	500
8	5	497
8	6	460
8	7	505
8	8	443
8	9	472
8	10	471
8	11	455
8	12	486
8	13	468
8	14	502
8	15	481
8	16	484
8	17	472
8	18	473
8	19	450
8	20	466
8	21	530
8	22	493
8	23	479
8	24	509
8	25	499
8	26	460
8	27	476
8	28	483
8	29	465
8	30	441
8	31	417
8	32	422
8	33	431
8	34	457
8	35	423
8	36	431
8	37	420
8	38	432
8	39	437
8	40	447
8	41	413
8	42	444
8	43	436
8	44	447
8	45	429
8	46	441
8	47	422
8	48	431
8	49	401
8	50	437
8	51	375
8	52	394
8	53	373
8	54	409
8	55	387
8	56	375
8	57	414
8	58	376
8	59	407
9	0	350
9	1	387
9	2	411
9	3	420
9	4	392
9	5	410
9	6	394
9	7	385
9	8	396
9	9	409
9	10	389
9	11	400
9	12	376
9	13	372
9	14	396
9	15	405
9	16	373
9	17	393
9	18	387
9	19	389
9	20	377
9	21	402
9	22	363
9	23	387
9	24	396
9	25	333
9	26	395
9	27	394
9	28	350
9	29	383
9	30	367
9	31	393
9	32	353
9	33	354
9	34	358
9	35	351
9	36	384
9	37	388
9	38	365
9	39	364
9	40	377
9	41	335
9	42	368
9	43	375
9	44	405
9	45	398
9	46	358
9	47	361
9	48	388
9	49	354
9	50	340
9	51	393
9	52	388
9	53	375
9	54	356
9	55	357
9	56	375
9	57	404
9	58	379
9	59	401
10	0	395
10	1	371
10	2	439
10	3	474
10	4	439
10	5	388
10	6	397
10	7	351
10	8	421
10	9	346
10	10	403
10	11	375
10	12	384
10	13	375
10	14	456
10	15	396
10	16	409
10	17	354
10	18	414
10	19	396
10	20	459
10	21	429
10	22	406
10	23	423
10	24	397
10	25	398
10	26	414
10	27	422
10	28	423
10	29	423
10	30	443
10	31	410
10	32	457
10	33	452
10	34	465
10	35	455
10	36	455
10	37	458
10	38	393
10	39	419
10	40	439
10	41	453
10	42	445
10	43	417
10	44	415
10	45	483
10	46	464
10	47	472
10	48	485
10	49	500
10	50	484
10	51	447
10	52	462
10	53	510
10	54	471
10	55	498
10	56	540
10	57	480
10	58	465
10	59	539
11	0	565
11	1	586
11	2	566
11	3	529
11	4	516
11	5	561
11	6	546
11	7	535
11	8	586
11	9	555
11	10	565
11	11	558
11	12	606
11	13	588
11	14	560
11	15	590
11	16	570
11	17	560
11	18	572
11	19	601
11	20	593
11	21	566
11	22	614
11	23	593
11	24	614
11	25	543
11	26	561
11	27	535
11	28	578
11	29	619
11	30	578
11	31	617
11	32	598
11	33	638
11	34	611
11	35	615
11	36	614
11	37	635
11	38	622
11	39	594
11	40	608
11	41	611
11	42	626
11	43	618
11	44	643
11	45	651
11	46	642
11	47	699
11	48	646
11	49	668
11	50	667
11	51	660
11	52	663
11	53	690
11	54	696
11	55	671
11	56	651
11	57	637
11	58	679
11	59	669
12	0	673
12	1	662
12	2	616
12	3	642
12	4	660
12	5	631
12	6	627
12	7	629
12	8	647
12	9	695
12	10	645
12	11	688
12	12	647
12	13	645
12	14	660
12	15	624
12	16	691
12	17	712
12	18	682
12	19	642
12	20	667
12	21	690
12	22	669
12	23	672
12	24	683
12	25	664
12	26	675
12	27	680
12	28	734
12	29	656
12	30	680
12	31	668
12	32	701
12	33	689
12	34	712
12	35	771
12	36	650
12	37	758
12	38	756
12	39	747
12	40	788
12	41	799
12	42	763
12	43	762
12	44	727
12	45	794
12	46	733
12	47	838
12	48	817
12	49	807
12	50	828
12	51	823
12	52	889
12	53	863
12	54	821
12	55	801
12	56	855
12	57	845
12	58	906
12	59	841
13	0	926
13	1	854
13	2	880
13	3	862
13	4	874
13	5	898
13	6	940
13	7	978
13	8	953
13	9	1012
13	10	939
13	11	970
13	12	928
13	13	963
13	14	955
13	15	976
13	16	960
13	17	934
13	18	1000
13	19	937
13	20	987
13	21	972
13	22	1001
13	23	1029
13	24	1078
13	25	1012
13	26	1036
13	27	1043
13	28	1042
13	29	1067
13	30	1060
13	31	993
13	32	1019
13	33	1075
13	34	1045
13	35	1067
13	36	1054
13	37	1076
13	38	1030
13	39	1078
13	40	1101
13	41	1041
13	42	1059
13	43	1146
13	44	1134
13	45	1164
13	46	1173
13	47	1184
13	48	1179
13	49	1112
13	50	1156
13	51	1097
13	52	1136
13	53	1110
13	54	1244
13	55	1091
13	56	1202
13	57	1146
13	58	1152
13	59	1192
14	0	1180
14	1	1250
14	2	1226
14	3	1235
14	4	1184
14	5	1201
14	6	1213
14	7	1268
14	8	1240
14	9	1167
14	10	1262
14	11	1273
14	12	1230
14	13	1262
14	14	1250
14	15	1319
14	16	1117
14	17	1085
14	18	1028
14	19	1185
14	20	1384
14	21	1310
14	22	1326
14	23	1288
14	24	1308
14	25	1338
14	26	1370
14	27	1446
14	28	1324
14	29	1338
14	30	1471
14	31	1525
14	32	1450
14	33	1462
14	34	1448
14	35	1486
14	36	1434
14	37	1466
14	38	1446
14	39	1500
14	40	1376
14	41	1386
14	42	1482
14	43	1490
14	44	1469
14	45	1433
14	46	1508
14	47	1539
14	48	1536
14	49	1491
14	50	1471
14	51	1544
14	52	1507
14	53	1519
14	54	1497
14	55	1597
14	56	1546
14	57	1572
14	58	1514
14	59	1536
15	0	1602
15	1	1630
15	2	1619
15	3	1578
15	4	1637
15	5	1581
15	6	1579
15	7	1552
15	8	1564
15	9	1541
15	10	1588
15	11	1640
15	12	1505
15	13	1609
15	14	1658
15	15	1647
15	16	1536
15	17	1684
15	18	1613
15	19	1593
15	20	1672
15	21	1638
15	22	1641
15	23	1607
15	24	1728
15	25	1645
15	26	1695
15	27	1639
15	28	1657
15	29	1666
15	30	1655
15	31	1655
15	32	1623
15	33	1710
15	34	1705
15	35	1744
15	36	1721
15	37	1785
15	38	1731
15	39	1766
15	40	1721
15	41	1745
15	42	1655
15	43	1698
15	44	1697
15	45	1698
15	46	1682
15	47	1738
15	48	1682
15	49	1833
15	50	1737
15	51	1762
15	52	1763
15	53	1735
15	54	1825
15	55	1760
15	56	1726
15	57	1766
15	58	1757
15	59	1752
16	0	1802
16	1	1757
16	2	1819
16	3	1839
16	4	1847
16	5	1758
16	6	1774
16	7	1854
16	8	1826
16	9	1798
16	10	1832
16	11	1829
16	12	1873
16	13	1782
16	14	1811
16	15	1819
16	16	1890
16	17	1841
16	18	1787
16	19	1968
16	20	2221
16	21	2238
16	22	2223
16	23	2244
16	24	2285
16	25	2171
16	26	2267
16	27	2255
16	28	2277
16	29	2230
16	30	2186
16	31	2247
16	32	2237
16	33	2214
16	34	2287
16	35	2324
16	36	2155
16	37	2292
16	38	2353
16	39	2270
16	40	2345
16	41	2302
16	42	2273
16	43	2328
16	44	2258
16	45	2312
16	46	2261
16	47	2180
16	48	2345
16	49	2285
16	50	2271
16	51	2296
16	52	2251
16	53	2340
16	54	2367
16	55	2285
16	56	2280
16	57	2270
16	58	2319
16	59	2298
17	0	2324
17	1	2094
17	2	2056
17	3	2035
17	4	1998
17	5	1980
17	6	1978
17	7	1886
17	8	1947
17	9	1942
17	10	1974
17	11	1924
17	12	1935
17	13	1937
17	14	1949
17	15	1964
17	16	2262
17	17	2333
17	18	2267
17	19	2275
17	20	2270
17	21	2328
17	22	2356
17	23	2467
17	24	2360
17	25	2361
17	26	2409
17	27	2367
17	28	2288
17	29	2292
17	30	2350
17	31	2333
17	32	2323
17	33	2317
17	34	2455
17	35	2303
17	36	2269
17	37	2303
17	38	2290
17	39	2364
17	40	2267
17	41	2263
17	42	2314
17	43	2009
17	44	1978
17	45	1949
17	46	1964
17	47	1954
17	48	1998
17	49	1988
17	50	1907
17	51	1984
17	52	2011
17	53	1920
17	54	1914
17	55	1996
17	56	1884
17	57	1936
17	58	2018
17	59	2083
18	0	1943
18	1	1868
18	2	2080
18	3	2040
18	4	1990
18	5	1979
18	6	1995
18	7	1974
18	8	1929
18	9	1904
18	10	1958
18	11	1909
18	12	2029
18	13	1949
18	14	1982
18	15	2025
18	16	2013
18	17	2044
18	18	2150
18	19	2486
18	20	2625
18	21	2475
18	22	2510
18	23	2539
18	24	2524
18	25	2521
18	26	2493
18	27	2513
18	28	2546
18	29	2545
18	30	2478
18	31	2486
18	32	2467
18	33	2520
18	34	2567
18	35	2793
18	36	2917
18	37	3086
18	38	3022
18	39	3020
18	40	3005
18	41	3087
18	42	3020
18	43	3023
18	44	3101
18	45	3081
18	46	3042
18	47	3039
18	48	3067
18	49	3071
18	50	2993
18	51	2982
18	52	2974
18	53	3050
18	54	3010
18	55	3043
18	56	3107
18	57	3040
18	58	2956
18	59	2994
19	0	3106
19	1	3122
19	2	3190
19	3	3093
19	4	3099
19	5	3087
19	6	3163
19	7	3113
19	8	3054
19	9	3117
19	10	2944
19	11	2976
19	12	2981
19	13	2933
19	14	3000
19	15	3096
19	16	2972
19	17	2930
19	18	2999
19	19	3022
19	20	3048
19	21	3042
19	22	3160
19	23	3164
19	24	3221
19	25	3012
19	26	3162
19	27	3101
19	28	3073
19	29	3173
19	30	3266
19	31	3206
19	32	3187
19	33	3153
19	34	3119
19	35	3079
19	36	3035
19	37	3117
19	38	3118
19	39	3047
19	40	3078
19	41	3140
19	42	3157
19	43	3085
19	44	3132
19	45	3225
19	46	3168
19	47	3116
19	48	3020
19	49	2933
19	50	2934
19	51	2899
19	52	2899
19	53	2788
19	54	2794
19	55	2666
19	56	2668
19	57	2619
19	58	2561
19	59	2576
20	0	2632
20	1	2633
20	2	2624
20	3	2589
20	4	2529
20	5	2527
20	6	2456
20	7	2284
20	8	2347
20	9	2254
20	10	2153
20	11	2100
20	12	2167
20	13	2139
20	14	2101
20	15	2075
20	16	2007
20	17	2077
20	18	2096
20	19	2081
20	20	2062
20	21	2335
20	22	2598
20	23	2515
20	24	2626
20	25	2512
20	26	2594
20	27	2619
20	28	2484
20	29	2618
20	30	2530
20	31	2653
20	32	2657
20	33	2580
20	34	2548
20	35	2634
20	36	2609
20	37	2644
20	38	3043
20	39	3200
20	40	3178
20	41	3110
20	42	3144
20	43	3154
20	44	3114
20	45	3065
20	46	3157
20	47	3255
20	48	3247
20	49	3131
20	50	3119
20	51	3156
20	52	3203
20	53	3147
20	54	3139
20	55	3041
20	56	3107
20	57	3129
20	58	3154
20	59	3200
21	0	3194
21	1	3278
21	2	3203
21	3	3208
21	4	3248
21	5	3113
21	6	3198
21	7	2063
21	8	1827
21	9	1898
21	10	2264
21	11	2216
21	12	2642
21	13	3286
21	14	3199
21	15	3195
21	16	3311
21	17	3181
21	18	3320
21	19	3193
21	20	3152
21	21	3209
21	22	3192
21	23	3209
21	24	3197
21	25	3218
21	26	3207
21	27	3159
21	28	3183
21	29	3172
21	30	3182
21	31	3170
21	32	3148
21	33	3255
21	34	3196
21	35	3197
21	36	3227
21	37	3215
21	38	3190
21	39	3274
21	40	3215
21	41	3176
21	42	3244
21	43	3237
21	44	3235
21	45	3247
21	46	3257
21	47	3208
21	48	3197
21	49	3173
21	50	3183
21	51	3082
21	52	3162
21	53	3249
21	54	3124
21	55	3278
21	56	3189
21	57	3287
21	58	3233
21	59	3206
22	0	3317
22	1	3097
22	2	3220
22	3	3191
22	4	3219
22	5	3234
22	6	3130
22	7	3176
22	8	3110
22	9	2907
22	10	2949
22	11	2892
22	12	2789
22	13	2743
22	14	2606
22	15	2601
22	16	2620
22	17	2547
22	18	2575
22	19	2562
22	20	2545
22	21	2605
22	22	2478
22	23	2429
22	24	2418
22	25	2185
22	26	2135
22	27	2418
22	28	2420
22	29	2413
22	30	2552
22	31	2456
22	32	2480
22	33	2493
22	34	2464
22	35	2612
22	36	2471
22	37	2465
22	38	2500
22	39	2475
22	40	2480
22	41	2525
22	42	2319
22	43	2318
22	44	2297
22	45	2169
22	46	2073
22	47	2138
22	48	2134
22	49	2092
22	50	2103
22	51	2094
22	52	2188
22	53	2239
22	54	2223
22	55	2302
22	56	2331
22	57	2356
22	58	2432
22	59	2387
23	0	2340
23	1	2345
23	2	2395
23	3	2303
23	4	2189
23	5	2238
23	6	2168
23	7	2151
23	8	1986
23	9	1986
23	10	1941
23	11	1978
23	12	2075
23	13	1913
23	14	1859
23	15	1941
23	16	1882
23	17	1946
23	18	1978
23	19	1877
23	20	1873
23	21	1985
23	22	1928
23	23	1936
23	24	1976
23	25	1967
23	26	1952
23	27	2032
23	28	2169
23	29	2013
23	30	1971
23	31	1940
23	32	1983
23	33	1879
23	34	1982
23	35	1944
23	36	1973
23	37	1904
23	38	1990
23	39	1899
23	40	1870
23	41	2092
23	42	1991
23	43	2060
23	44	2012
23	45	1969
23	46	1976
23	47	1918
23	48	2009
23	49	2081
23	50	1942
23	51	1954
23	52	1974
23	53	2056
23	54	2048
23	55	1982
23	56	1995
23	57	1936
23	58	1865
23	59	1925
